,,,,,,,gene-CD630_RS01795,57.18,50.06
,,,,,,,gene-CD630_RS01800,55.53,73.22
,,,,,,,gene-CD630_RS01805,79.08,53.62
,,,,,,,gene-CD630_RS01810,54.13,
,,,,,,,gene-CD630_RS01815,41.99,
,,,,,,,gene-CD630_RS01820,37.42,56.83
,,,,,,,gene-CD630_RS01825,30.54,43.73
,,,,,,,gene-CD630_RS01830,34.73,33.0
,,,,,,,gene-CD630_RS01835,27.38,19.54
,,,,,,,gene-CD630_RS01840,26.44,56.58
,,,,,,,gene-CD630_RS01845,21.12,33.33
,,,,,,,gene-CD630_RS01850,17.53,
,,,,,,,gene-CD630_RS01855,26.56,
,,,,,,,gene-CD630_RS01860,22.52,9.07
,,,,,,,gene-CD630_RS01865,21.47,24.44
,,,,,,,gene-CD630_RS01870,24.43,20.4
,,,,,,,gene-CD630_RS01875,30.5,41.71
,,,,,,,gene-CD630_RS01880,24.5,14.39
,,,,,,,gene-CD630_RS01885,31.38,18.0
,,,,,,,gene-CD630_RS01890,26.75,41.25
,,,,,,,gene-CD630_RS01895,56.39,39.34
gene-CD630_RS01900,335742,336872,1130,+,3.66,1
,,,,,,,gene-CD630_RS01900,3.66,
gene-CD630_RS01905,337099,338121,1022,+,3.77,1
,,,,,,,gene-CD630_RS01905,3.77,
gene-CD630_RS01910 - gene-CD630_RS01915,338303,339645,1342,+,4.46,2
,,,,,,,gene-CD630_RS01910,1.5,
,,,,,,,gene-CD630_RS01915,2.36,9.53
gene-CD630_RS01920,339745,340137,392,-,3.83,1
,,,,,,,gene-CD630_RS01920,3.83,
gene-CD630_RS01925,340278,340673,395,+,7.85,1
,,,,,,,gene-CD630_RS01925,7.85,
gene-CD630_RS01930,341076,341282,206,+,2.58,1
,,,,,,,gene-CD630_RS01930,2.58,
gene-CD630_RS01935,341439,342170,731,-,2.93,1
,,,,,,,gene-CD630_RS01935,2.93,
gene-CD630_RS01940,343008,343751,743,-,10.49,1
,,,,,,,gene-CD630_RS01940,10.49,
gene-CD630_RS01945,343917,346484,2567,+,2.81,1
,,,,,,,gene-CD630_RS01945,2.81,
gene-CD630_RS01950,346714,347118,404,+,NOT EXPRESSED,0.95
gene-CD630_RS01955,347142,347639,497,+,NOT EXPRESSED,0.29
gene-CD630_RS01960,347642,348043,401,+,1.81,1
,,,,,,,gene-CD630_RS01960,1.81,
gene-CD630_RS01965,348061,348549,488,+,NOT EXPRESSED,0.18
gene-CD630_RS01970,348576,349331,755,+,NOT EXPRESSED,0.69
gene-CD630_RS01975,349331,350194,863,+,1.44,1
,,,,,,,gene-CD630_RS01975,1.44,
gene-CD630_RS01980,350241,350720,479,+,4.25,1
,,,,,,,gene-CD630_RS01980,4.25,
gene-CD630_RS01985,350785,352092,1307,+,NOT EXPRESSED,0.82
gene-CD630_RS01995,353054,354148,1094,+,NOT EXPRESSED,0.61
gene-CD630_RS02000,354153,354353,200,+,NOT EXPRESSED,0.0
gene-CD630_RS02005,354350,355270,920,+,NOT EXPRESSED,0.3
gene-CD630_RS02010,355267,356025,758,+,1.29,1
,,,,,,,gene-CD630_RS02010,1.29,
gene-CD630_RS02015 - gene-CD630_RS02020,356273,357679,1406,+,11.77,2
,,,,,,,gene-CD630_RS02015,9.44,
,,,,,,,gene-CD630_RS02020,14.88,10.99
gene-CD630_RS02025,357885,358862,977,+,NOT EXPRESSED,0.44
gene-CD630_RS02030,359082,360104,1022,+,3.02,1
,,,,,,,gene-CD630_RS02030,3.02,
gene-CD630_RS02035,360146,361036,890,+,2.63,1
,,,,,,,gene-CD630_RS02035,2.63,
gene-CD630_RS02040,361084,362046,962,+,2.68,1
,,,,,,,gene-CD630_RS02040,2.68,
gene-CD630_RS02045,362100,363611,1511,+,NOT EXPRESSED,0.78
gene-CD630_RS02050,363595,364593,998,+,NOT EXPRESSED,0.79
gene-CD630_RS02055,364777,366039,1262,+,NOT EXPRESSED,0.34
gene-CD630_RS02060,366059,366802,743,+,1.29,1
,,,,,,,gene-CD630_RS02060,1.29,
gene-CD630_RS02065,366975,368360,1385,+,NOT EXPRESSED,0.28
gene-CD630_RS02070 - gene-CD630_RS02080,368579,370353,1774,+,8.93,3
,,,,,,,gene-CD630_RS02070,9.87,
,,,,,,,gene-CD630_RS02075,9.67,
,,,,,,,gene-CD630_RS02080,7.84,8.36
gene-CD630_RS02085,370555,371283,728,-,12.05,1
,,,,,,,gene-CD630_RS02085,12.05,
gene-CD630_RS02090,371408,372496,1088,+,3.76,1
,,,,,,,gene-CD630_RS02090,3.76,
gene-CD630_RS02095,372933,373781,848,-,2.12,1
,,,,,,,gene-CD630_RS02095,2.12,
gene-CD630_RS02100 - gene-CD630_RS02105,373980,376755,2775,+,4.52,2
,,,,,,,gene-CD630_RS02100,2.94,
,,,,,,,gene-CD630_RS02105,5.05,5.57
gene-CD630_RS02125,382386,382994,608,+,1.04,1
,,,,,,,gene-CD630_RS02125,1.04,
gene-CD630_RS02130 - gene-CD630_RS02140,383535,385972,2437,-,5.6,3
,,,,,,,gene-CD630_RS02130,4.79,
,,,,,,,gene-CD630_RS02135,3.08,12.0
,,,,,,,gene-CD630_RS02140,2.53,
gene-CD630_RS02145,386129,387052,923,-,4.72,1
,,,,,,,gene-CD630_RS02145,4.72,
gene-CD630_RS02155,387748,387936,188,-,7.49,1
,,,,,,,gene-CD630_RS02155,7.49,
gene-CD630_RS02160 - gene-CD630_RS02165,388164,390879,2715,+,4.64,2
,,,,,,,gene-CD630_RS02160,3.53,
,,,,,,,gene-CD630_RS02165,5.81,4.57
gene-CD630_RS02170 - gene-CD630_RS02185,391385,393923,2538,+,409.96,4
,,,,,,,gene-CD630_RS02170,345.38,
,,,,,,,gene-CD630_RS02175,460.55,
,,,,,,,gene-CD630_RS02180,228.53,672.33
,,,,,,,gene-CD630_RS02185,343.03,
gene-CD630_RS02190 - gene-CD630_RS02205,394178,399129,4951,+,20.43,4
,,,,,,,gene-CD630_RS02190,11.04,
,,,,,,,gene-CD630_RS02195,13.78,9.53
,,,,,,,gene-CD630_RS02200,20.11,20.94
,,,,,,,gene-CD630_RS02205,55.05,12.54
gene-CD630_RS02210,399807,401888,2081,+,NOT EXPRESSED,0.34
gene-CD630_RS02215,402133,403731,1598,-,61.49,1
,,,,,,,gene-CD630_RS02215,61.49,
gene-CD630_RS02220,404609,407251,2642,+,NOT EXPRESSED,0.46
gene-CD630_RS02225 - gene-CD630_RS02230,407612,408656,1044,-,3.24,2
,,,,,,,gene-CD630_RS02225,4.0,
,,,,,,,gene-CD630_RS02230,2.35,3.37
gene-CD630_RS02235,408668,411244,2576,-,NOT EXPRESSED,0.74
gene-CD630_RS02240,411452,412387,935,+,NOT EXPRESSED,0.52
gene-CD630_RS02245,412406,413143,737,+,1.73,1
,,,,,,,gene-CD630_RS02245,1.73,
gene-CD630_RS02250 - gene-CD630_RS02260,413328,419314,5986,-,14.43,3
,,,,,,,gene-CD630_RS02250,16.34,
,,,,,,,gene-CD630_RS02255,16.57,31.04
,,,,,,,gene-CD630_RS02260,2.66,5.54
gene-CD630_RS02265,419403,420134,731,+,2.53,1
,,,,,,,gene-CD630_RS02265,2.53,
gene-CD630_RS02270,420193,421104,911,+,3.04,1
,,,,,,,gene-CD630_RS02270,3.04,
gene-CD630_RS02275 - gene-CD630_RS02280,421155,422767,1612,+,9.98,2
,,,,,,,gene-CD630_RS02275,26.12,
,,,,,,,gene-CD630_RS02280,1.37,2.45
