,,,,,,,gene-CD630_RS00610,321.27,
,,,,,,,gene-CD630_RS00615,424.49,290.73
,,,,,,,gene-CD630_RS00620,413.54,308.63
,,,,,,,gene-CD630_RS00625,704.13,605.12
,,,,,,,gene-CD630_RS00630,542.29,1039.2
,,,,,,,gene-CD630_RS00635,508.62,319.5
,,,,,,,gene-CD630_RS00640,540.94,553.83
,,,,,,,gene-CD630_RS00645,660.73,
,,,,,,,gene-CD630_RS00650,509.58,702.03
,,,,,,,gene-CD630_RS00655,523.7,477.17
,,,,,,,gene-CD630_RS00660,604.67,593.12
,,,,,,,gene-CD630_RS00665,560.2,518.35
,,,,,,,gene-CD630_RS00670,535.42,441.58
,,,,,,,gene-CD630_RS00675,465.76,695.0
,,,,,,,gene-CD630_RS00680,555.32,448.54
,,,,,,,gene-CD630_RS00685,470.9,369.77
,,,,,,,gene-CD630_RS00690,716.33,521.33
,,,,,,,gene-CD630_RS00695,441.06,540.77
,,,,,,,gene-CD630_RS00700,443.38,268.33
,,,,,,,gene-CD630_RS00705,577.68,613.64
,,,,,,,gene-CD630_RS00710,529.62,648.23
,,,,,,,gene-CD630_RS00715,501.04,492.81
,,,,,,,gene-CD630_RS00720,436.91,563.29
,,,,,,,gene-CD630_RS00725,533.41,849.13
,,,,,,,gene-CD630_RS00730,534.93,338.27
,,,,,,,gene-CD630_RS00735,427.1,398.14
,,,,,,,gene-CD630_RS00740,401.81,332.65
,,,,,,,gene-CD630_RS00745,389.03,478.0
,,,,,,,gene-CD630_RS00750,308.0,369.73
,,,,,,,gene-CD630_RS00755,379.42,198.11
,,,,,,,gene-CD630_RS00760,475.66,541.78
,,,,,,,gene-CD630_RS00765,514.58,377.28
,,,,,,,gene-CD630_RS00770,522.23,706.72
,,,,,,,gene-CD630_RS00775,434.67,716.25
,,,,,,,gene-CD630_RS00780,400.36,170.03
,,,,,,,gene-CD630_RS00785,576.06,679.24
gene-CD630_RS00790 - gene-CD630_RS00805,118441,121688,3247,+,15.19,4
,,,,,,,gene-CD630_RS00790,15.53,
,,,,,,,gene-CD630_RS00795,14.46,
,,,,,,,gene-CD630_RS00800,15.03,
,,,,,,,gene-CD630_RS00805,17.62,13.31
gene-CD630_RS00810 - gene-CD630_RS00815,121808,122660,852,+,438.51,2
,,,,,,,gene-CD630_RS00810,391.43,
,,,,,,,gene-CD630_RS00815,583.99,340.1
gene-CD630_RS00820,123166,123870,704,+,1.93,1
,,,,,,,gene-CD630_RS00820,1.93,
gene-CD630_RS00955,136463,137647,1184,-,35.84,1
,,,,,,,gene-CD630_RS00955,35.84,
gene-CD630_RS00960 - gene-CD630_RS00965,138020,140932,2912,+,22.56,2
,,,,,,,gene-CD630_RS00960,12.71,
,,,,,,,gene-CD630_RS00965,23.79,31.18
gene-CD630_RS01065 - gene-CD630_RS01070,153933,155950,2017,+,16.09,2
,,,,,,,gene-CD630_RS01065,11.88,
,,,,,,,gene-CD630_RS01070,20.29,
gene-CD630_RS01075 - gene-CD630_RS01105,156254,161600,5346,+,808.38,7
,,,,,,,gene-CD630_RS01075,347.78,
,,,,,,,gene-CD630_RS01080,387.91,560.36
,,,,,,,gene-CD630_RS01085,782.98,
,,,,,,,gene-CD630_RS01090,762.24,929.95
,,,,,,,gene-CD630_RS01095,769.68,453.07
,,,,,,,gene-CD630_RS01100,784.11,
,,,,,,,gene-CD630_RS01105,2338.1,776.0
gene-CD630_RS01110 - gene-CD630_RS01115,161770,165215,3445,+,63.84,2
,,,,,,,gene-CD630_RS01110,59.77,
,,,,,,,gene-CD630_RS01115,59.55,72.2
gene-CD630_RS01120,165666,166961,1295,+,3.78,1
,,,,,,,gene-CD630_RS01120,3.78,
gene-CD630_RS01125 - gene-CD630_RS01140,167424,171320,3896,+,34.02,4
,,,,,,,gene-CD630_RS01125,29.64,
,,,,,,,gene-CD630_RS01130,49.2,58.38
,,,,,,,gene-CD630_RS01135,27.65,28.06
,,,,,,,gene-CD630_RS01140,31.28,13.94
gene-CD630_RS01145,171418,171678,260,+,NOT EXPRESSED,0.72
gene-CD630_RS01150 - gene-CD630_RS01155,171875,173338,1463,+,41.57,2
,,,,,,,gene-CD630_RS01150,25.22,
,,,,,,,gene-CD630_RS01155,64.55,34.94
gene-CD630_RS01160,173449,173958,509,-,NOT EXPRESSED,0.17
gene-CD630_RS01165,174387,175580,1193,+,50.54,1
,,,,,,,gene-CD630_RS01165,50.54,
gene-CD630_RS01170,175896,176993,1097,+,NOT EXPRESSED,0.15
gene-CD630_RS01175 - gene-CD630_RS01180,177257,180261,3004,+,3.27,2
,,,,,,,gene-CD630_RS01175,3.67,
,,,,,,,gene-CD630_RS01180,3.17,2.96
gene-CD630_RS01185,180593,182506,1913,+,5.05,1
,,,,,,,gene-CD630_RS01185,5.05,
gene-CD630_RS01190,182647,182955,308,+,NOT EXPRESSED,0.77
gene-CD630_RS01195,182979,183305,326,+,3.99,1
,,,,,,,gene-CD630_RS01195,3.99,
gene-CD630_RS01200,183344,184678,1334,+,NOT EXPRESSED,0.64
gene-CD630_RS01205,184689,185207,518,+,1.36,1
,,,,,,,gene-CD630_RS01205,1.36,
gene-CD630_RS01210,185303,186262,959,+,1.74,1
,,,,,,,gene-CD630_RS01210,1.74,
gene-CD630_RS01215,186311,187363,1052,+,1.47,1
,,,,,,,gene-CD630_RS01215,1.47,
gene-CD630_RS01220,187366,188040,674,+,NOT EXPRESSED,0.79
gene-CD630_RS01225,188593,189144,551,+,176.08,1
,,,,,,,gene-CD630_RS01225,176.08,
gene-CD630_RS01230 - gene-CD630_RS01235,189276,192040,2764,+,30.79,2
,,,,,,,gene-CD630_RS01230,25.02,
,,,,,,,gene-CD630_RS01235,38.42,28.93
gene-CD630_RS01235 - gene-CD630_RS01245,192042,196672,4630,+,13.16,3
,,,,,,,gene-CD630_RS01235,32.66,
,,,,,,,gene-CD630_RS01240,7.3,12.45
,,,,,,,gene-CD630_RS01245,7.58,5.82
gene-CD630_RS01250,196974,197579,605,+,38.5,1
,,,,,,,gene-CD630_RS01250,38.5,
gene-CD630_RS01255 - gene-CD630_RS01290,197908,205952,8044,+,9.66,8
,,,,,,,gene-CD630_RS01255,4.33,
,,,,,,,gene-CD630_RS01260,10.16,11.78
,,,,,,,gene-CD630_RS01265,12.94,
,,,,,,,gene-CD630_RS01270,11.45,
,,,,,,,gene-CD630_RS01275,12.39,14.0
,,,,,,,gene-CD630_RS01280,4.96,10.51
,,,,,,,gene-CD630_RS01285,5.34,11.0
,,,,,,,gene-CD630_RS01290,7.05,
gene-CD630_RS01295,206267,207229,962,+,9.94,1
,,,,,,,gene-CD630_RS01295,9.94,
gene-CD630_RS19915 - gene-CD630_RS01300,207328,208307,979,-,29.75,2
,,,,,,,gene-CD630_RS19915,38.88,
,,,,,,,gene-CD630_RS01300,20.62,
gene-CD630_RS01305,209440,209907,467,+,5.89,1
,,,,,,,gene-CD630_RS01305,5.89,
gene-CD630_RS01310,211074,211787,713,+,1.53,1
,,,,,,,gene-CD630_RS01310,1.53,
gene-CD630_RS01315,212060,213832,1772,+,NOT EXPRESSED,0.86
gene-CD630_RS01320,213854,215275,1421,+,NOT EXPRESSED,0.7
gene-CD630_RS01325,215304,216374,1070,+,NOT EXPRESSED,0.31
gene-CD630_RS01330,216390,216641,251,+,NOT EXPRESSED,0.38
gene-CD630_RS01335,216692,216895,203,+,16.14,1
,,,,,,,gene-CD630_RS01335,16.14,
gene-CD630_RS01340,217381,217674,293,+,2.82,1
,,,,,,,gene-CD630_RS01340,2.82,
gene-CD630_RS01345,217806,219155,1349,-,1.29,1
,,,,,,,gene-CD630_RS01345,1.29,
gene-CD630_RS01350,219192,220412,1220,-,1.85,1
,,,,,,,gene-CD630_RS01350,1.85,
gene-CD630_RS01355,220781,222793,2012,-,3.89,1
,,,,,,,gene-CD630_RS01355,3.89,
gene-CD630_RS01360,223264,223914,650,+,3.25,1
,,,,,,,gene-CD630_RS01360,3.25,
gene-CD630_RS01365 - gene-CD630_RS01370,224053,227358,3305,-,9.08,2
,,,,,,,gene-CD630_RS01365,8.36,
,,,,,,,gene-CD630_RS01370,7.82,11.06
gene-CD630_RS01375 - gene-CD630_RS01380,227494,228804,1310,+,72.63,2
,,,,,,,gene-CD630_RS01375,154.69,
,,,,,,,gene-CD630_RS01380,10.87,52.32
gene-CD630_RS01385,228980,229150,170,-,5569.28,1
,,,,,,,gene-CD630_RS01385,5569.28,
gene-CD630_RS01390 - gene-CD630_RS01405,229435,234240,4805,+,24.31,4
,,,,,,,gene-CD630_RS01390,6.34,
,,,,,,,gene-CD630_RS01395,33.17,16.24
,,,,,,,gene-CD630_RS01400,33.23,
,,,,,,,gene-CD630_RS01405,32.58,
gene-CD630_RS01410,234379,235566,1187,-,56.96,1
,,,,,,,gene-CD630_RS01410,56.96,
gene-CD630_RS01415,235839,236663,824,+,2.48,1
,,,,,,,gene-CD630_RS01415,2.48,
gene-CD630_RS01420,236792,238057,1265,+,1902.68,1
,,,,,,,gene-CD630_RS01420,1902.68,
gene-CD630_RS20185,238270,238483,213,+,NOT EXPRESSED,0.89
gene-CD630_RS20190,238700,240322,1622,+,1.97,1
,,,,,,,gene-CD630_RS20190,1.97,
gene-CD630_RS01435,239189,240322,1133,+,6.4,1
,,,,,,,gene-CD630_RS01435,6.4,
gene-CD630_RS01440,241238,242260,1022,+,110.12,1
,,,,,,,gene-CD630_RS01440,110.12,
gene-CD630_RS01445 - gene-CD630_RS01460,242556,245771,3215,+,29.29,4
,,,,,,,gene-CD630_RS01445,23.99,
,,,,,,,gene-CD630_RS01450,20.34,20.18
,,,,,,,gene-CD630_RS01455,25.9,
,,,,,,,gene-CD630_RS01460,47.79,37.56
gene-CD630_RS01465,245986,246912,926,+,8.19,1
,,,,,,,gene-CD630_RS01465,8.19,
gene-CD630_RS01470,246964,247854,890,-,7.05,1
,,,,,,,gene-CD630_RS01470,7.05,
gene-CD630_RS01475 - gene-CD630_RS01485,248042,251750,3708,+,5.51,3
,,,,,,,gene-CD630_RS01475,2.41,
,,,,,,,gene-CD630_RS01480,8.71,2.29
,,,,,,,gene-CD630_RS01485,4.58,9.56
gene-CD630_RS01490 - gene-CD630_RS01495,251943,253888,1945,+,95.55,2
,,,,,,,gene-CD630_RS01490,98.9,
,,,,,,,gene-CD630_RS01495,108.65,79.09
gene-CD630_RS01500 - gene-CD630_RS19920,254150,256157,2007,+,5.44,2
,,,,,,,gene-CD630_RS01500,3.45,
,,,,,,,gene-CD630_RS19920,8.28,4.59
gene-CD630_RS01515,256539,258074,1535,+,118.51,1
,,,,,,,gene-CD630_RS01515,118.51,
gene-CD630_RS01520,258653,260044,1391,+,6.68,1
,,,,,,,gene-CD630_RS01520,6.68,
gene-CD630_RS01525,260192,260500,308,-,NOT EXPRESSED,0.4
gene-CD630_RS01530,260537,261058,521,+,NOT EXPRESSED,0.69
gene-CD630_RS01535,261187,262020,833,-,4.37,1
,,,,,,,gene-CD630_RS01535,4.37,
gene-CD630_RS01540,262205,265633,3428,-,1.62,1
,,,,,,,gene-CD630_RS01540,1.62,
gene-CD630_RS01545,265952,268186,2234,+,7.39,1
,,,,,,,gene-CD630_RS01545,7.39,
gene-CD630_RS01550,268442,270472,2030,+,NOT EXPRESSED,0.2
gene-CD630_RS01555,270469,270921,452,+,NOT EXPRESSED,0.0
gene-CD630_RS01560,270923,271978,1055,+,NOT EXPRESSED,0.59
gene-CD630_RS01565,272045,272353,308,+,NOT EXPRESSED,0.0
gene-CD630_RS01570,272457,273722,1265,+,NOT EXPRESSED,0.07
gene-CD630_RS01575,273810,274523,713,+,1.1,1
,,,,,,,gene-CD630_RS01575,1.1,
gene-CD630_RS01580 - gene-CD630_RS01585,274956,277762,2806,+,14.7,2
,,,,,,,gene-CD630_RS01580,11.79,
,,,,,,,gene-CD630_RS01585,13.3,19.0
gene-CD630_RS01590,277986,278279,293,-,NOT EXPRESSED,0.56
gene-CD630_RS01595,278285,278500,215,-,1.0,1
,,,,,,,gene-CD630_RS01595,1.0,
gene-CD630_RS01600 - gene-CD630_RS01605,278948,280506,1558,+,7.08,2
,,,,,,,gene-CD630_RS01600,5.32,
,,,,,,,gene-CD630_RS01605,8.84,
gene-CD630_RS01610,280761,281273,512,-,2.69,1
,,,,,,,gene-CD630_RS01610,2.69,
gene-CD630_RS01615 - gene-CD630_RS01665,281723,294445,12722,+,26.63,11
,,,,,,,gene-CD630_RS01615,18.97,
,,,,,,,gene-CD630_RS01620,16.73,20.5
,,,,,,,gene-CD630_RS01625,21.28,9.0
,,,,,,,gene-CD630_RS01630,17.21,
,,,,,,,gene-CD630_RS01635,17.85,
,,,,,,,gene-CD630_RS01640,14.85,
,,,,,,,gene-CD630_RS01645,19.21,26.82
,,,,,,,gene-CD630_RS01650,21.96,12.96
,,,,,,,gene-CD630_RS01655,37.91,33.36
,,,,,,,gene-CD630_RS01660,49.45,51.22
,,,,,,,gene-CD630_RS01665,46.8,43.25
gene-CD630_RS01670 - gene-CD630_RS01715,294596,300841,6245,+,93.31,10
,,,,,,,gene-CD630_RS01670,86.75,
,,,,,,,gene-CD630_RS01675,62.97,97.0
,,,,,,,gene-CD630_RS01680,72.61,53.28
,,,,,,,gene-CD630_RS01685,89.71,156.63
,,,,,,,gene-CD630_RS01690,92.05,72.25
,,,,,,,gene-CD630_RS01695,97.49,
,,,,,,,gene-CD630_RS01700,80.41,44.14
,,,,,,,gene-CD630_RS01705,85.55,
,,,,,,,gene-CD630_RS01710,122.91,134.39
,,,,,,,gene-CD630_RS01715,119.15,119.0
gene-CD630_RS01720,300942,301814,872,+,2027.95,1
,,,,,,,gene-CD630_RS01720,2027.95,
gene-CD630_RS01725 - gene-CD630_RS01895,301908,335355,33447,+,54.95,35
,,,,,,,gene-CD630_RS01725,21.42,
,,,,,,,gene-CD630_RS01730,33.94,23.4
,,,,,,,gene-CD630_RS01735,33.34,
,,,,,,,gene-CD630_RS01740,48.4,97.0
,,,,,,,gene-CD630_RS01745,48.19,25.42
,,,,,,,gene-CD630_RS01750,71.35,16.59
,,,,,,,gene-CD630_RS01755,68.48,79.62
,,,,,,,gene-CD630_RS01760,93.54,145.1
,,,,,,,gene-CD630_RS01765,88.56,72.12
,,,,,,,gene-CD630_RS01770,81.16,79.0
,,,,,,,gene-CD630_RS01775,87.14,
,,,,,,,gene-CD630_RS01780,82.32,73.0
,,,,,,,gene-CD630_RS01785,64.79,92.39
,,,,,,,gene-CD630_RS01790,66.61,111.86
,,,,,,,gene-CD630_RS01795,72.65,61.33
,,,,,,,gene-CD630_RS01800,72.82,77.93
,,,,,,,gene-CD630_RS01805,95.79,62.46
,,,,,,,gene-CD630_RS01810,64.29,
,,,,,,,gene-CD630_RS01815,60.82,
,,,,,,,gene-CD630_RS01820,67.51,64.17
,,,,,,,gene-CD630_RS01825,34.94,64.47
,,,,,,,gene-CD630_RS01830,50.0,38.0
,,,,,,,gene-CD630_RS01835,34.14,67.92
,,,,,,,gene-CD630_RS01840,34.14,26.42
,,,,,,,gene-CD630_RS01845,29.02,32.11
,,,,,,,gene-CD630_RS01850,25.26,
,,,,,,,gene-CD630_RS01855,30.73,
,,,,,,,gene-CD630_RS01860,35.28,14.5
,,,,,,,gene-CD630_RS01865,30.58,24.75
,,,,,,,gene-CD630_RS01870,38.31,27.64
,,,,,,,gene-CD630_RS01875,43.17,61.14
,,,,,,,gene-CD630_RS01880,34.9,15.74
,,,,,,,gene-CD630_RS01885,42.58,48.33
,,,,,,,gene-CD630_RS01890,35.49,48.75
,,,,,,,gene-CD630_RS01895,60.45,28.39
gene-CD630_RS01900,335742,336872,1130,+,4.49,1
,,,,,,,gene-CD630_RS01900,4.49,
gene-CD630_RS01905,337099,338121,1022,+,5.37,1
,,,,,,,gene-CD630_RS01905,5.37,
gene-CD630_RS01910 - gene-CD630_RS01915,338303,339645,1342,+,3.65,2
,,,,,,,gene-CD630_RS01910,1.62,
,,,,,,,gene-CD630_RS01915,2.33,7.0
gene-CD630_RS01920,339745,340137,392,-,1.6,1
,,,,,,,gene-CD630_RS01920,1.6,
gene-CD630_RS01925 - gene-CD630_RS01930,340278,341282,1004,+,5.34,2
,,,,,,,gene-CD630_RS01925,7.91,
,,,,,,,gene-CD630_RS01930,3.55,4.55
gene-CD630_RS01935,341439,342170,731,-,2.46,1
,,,,,,,gene-CD630_RS01935,2.46,
gene-CD630_RS01940,343008,343751,743,-,15.34,1
,,,,,,,gene-CD630_RS01940,15.34,
gene-CD630_RS01945,343917,346484,2567,+,3.66,1
,,,,,,,gene-CD630_RS01945,3.66,
gene-CD630_RS01950,346714,347118,404,+,3.38,1
,,,,,,,gene-CD630_RS01950,3.38,
gene-CD630_RS01955 - gene-CD630_RS01960,347142,348043,901,+,2.61,2
,,,,,,,gene-CD630_RS01955,1.33,
,,,,,,,gene-CD630_RS01960,2.51,4.0
gene-CD630_RS01965,348061,348549,488,+,1.67,1
,,,,,,,gene-CD630_RS01965,1.67,
gene-CD630_RS01970 - gene-CD630_RS01980,348576,350720,2144,+,4.2,3
,,,,,,,gene-CD630_RS01970,1.85,
,,,,,,,gene-CD630_RS01975,1.91,
,,,,,,,gene-CD630_RS01980,6.56,6.49
gene-CD630_RS01985,350785,352092,1307,+,NOT EXPRESSED,0.52
gene-CD630_RS01995,353054,354148,1094,+,NOT EXPRESSED,0.55
gene-CD630_RS02000,354153,354353,200,+,NOT EXPRESSED,0.62
gene-CD630_RS02005,354350,355270,920,+,NOT EXPRESSED,0.46
gene-CD630_RS02010,355267,356025,758,+,NOT EXPRESSED,0.43
gene-CD630_RS02015 - gene-CD630_RS02020,356273,357679,1406,+,21.21,2
,,,,,,,gene-CD630_RS02015,17.69,
,,,,,,,gene-CD630_RS02020,25.54,20.41
gene-CD630_RS02025,357885,358862,977,+,1.83,1
,,,,,,,gene-CD630_RS02025,1.83,
gene-CD630_RS02030 - gene-CD630_RS02040,359082,362046,2964,+,4.15,3
,,,,,,,gene-CD630_RS02030,2.48,
,,,,,,,gene-CD630_RS02035,3.93,4.14
,,,,,,,gene-CD630_RS02040,5.89,4.33
gene-CD630_RS02045 - gene-CD630_RS02050,362100,364593,2493,+,2.38,2
,,,,,,,gene-CD630_RS02045,2.51,
,,,,,,,gene-CD630_RS02050,2.24,
gene-CD630_RS02055 - gene-CD630_RS02060,364777,366802,2025,+,8.05,2
,,,,,,,gene-CD630_RS02055,2.08,
,,,,,,,gene-CD630_RS02060,7.78,14.3
gene-CD630_RS02065,366975,368360,1385,+,NOT EXPRESSED,0.52
gene-CD630_RS02070 - gene-CD630_RS02080,368579,370353,1774,+,15.7,3
,,,,,,,gene-CD630_RS02070,10.7,
,,,,,,,gene-CD630_RS02075,16.47,
,,,,,,,gene-CD630_RS02080,16.56,19.09
gene-CD630_RS02085,370555,371283,728,-,17.03,1
,,,,,,,gene-CD630_RS02085,17.03,
gene-CD630_RS02090,371408,372496,1088,+,2.67,1
,,,,,,,gene-CD630_RS02090,2.67,
gene-CD630_RS02095,372933,373781,848,-,1.85,1
,,,,,,,gene-CD630_RS02095,1.85,
gene-CD630_RS02100,373980,374345,365,+,10.24,1
,,,,,,,gene-CD630_RS02100,10.24,
gene-CD630_RS02105,374368,376755,2387,+,14.23,1
,,,,,,,gene-CD630_RS02105,14.23,
gene-CD630_RS02125,382386,382994,608,+,1.67,1
,,,,,,,gene-CD630_RS02125,1.67,
gene-CD630_RS02130,383535,384308,773,-,3.43,1
,,,,,,,gene-CD630_RS02130,3.43,
gene-CD630_RS02135 - gene-CD630_RS02155,384319,387936,3617,-,4.22,5
,,,,,,,gene-CD630_RS02135,3.68,
,,,,,,,gene-CD630_RS02140,4.64,
,,,,,,,gene-CD630_RS02145,2.81,2.17
,,,,,,,gene-CD630_RS02150,4.74,8.0
,,,,,,,gene-CD630_RS02155,3.47,
gene-CD630_RS02160 - gene-CD630_RS02165,388164,390879,2715,+,7.28,2
,,,,,,,gene-CD630_RS02160,6.12,
,,,,,,,gene-CD630_RS02165,5.02,10.71
gene-CD630_RS02170 - gene-CD630_RS02175,391385,392411,1026,+,329.19,2
,,,,,,,gene-CD630_RS02170,294.52,
,,,,,,,gene-CD630_RS02175,363.86,
gene-CD630_RS02180 - gene-CD630_RS02185,392414,393923,1509,+,218.96,2
,,,,,,,gene-CD630_RS02180,188.73,
,,,,,,,gene-CD630_RS02185,249.2,
gene-CD630_RS02190,394178,398540,4362,+,11.16,1
,,,,,,,gene-CD630_RS02190,11.16,
gene-CD630_RS02195 - gene-CD630_RS02205,396459,399129,2670,+,25.62,3
,,,,,,,gene-CD630_RS02195,15.8,
,,,,,,,gene-CD630_RS02200,19.48,4.48
,,,,,,,gene-CD630_RS02205,65.81,22.55
gene-CD630_RS02210,399807,401888,2081,+,NOT EXPRESSED,0.25
gene-CD630_RS02215,402133,403731,1598,-,83.58,1
,,,,,,,gene-CD630_RS02215,83.58,
gene-CD630_RS02220,404609,407251,2642,+,NOT EXPRESSED,0.25
gene-CD630_RS02225 - gene-CD630_RS02230,407612,408656,1044,-,3.92,2
,,,,,,,gene-CD630_RS02225,6.66,
,,,,,,,gene-CD630_RS02230,2.89,2.2
gene-CD630_RS02235,408668,411244,2576,-,NOT EXPRESSED,0.75
gene-CD630_RS02240,411452,412387,935,+,2.09,1
,,,,,,,gene-CD630_RS02240,2.09,
gene-CD630_RS02245,412406,413143,737,+,2.06,1
,,,,,,,gene-CD630_RS02245,2.06,
gene-CD630_RS02250 - gene-CD630_RS02255,413328,418829,5501,-,24.89,2
,,,,,,,gene-CD630_RS02250,18.35,
,,,,,,,gene-CD630_RS02255,22.03,34.28
gene-CD630_RS02260,419063,419314,251,-,10.42,1
,,,,,,,gene-CD630_RS02260,10.42,
gene-CD630_RS02265,419403,420134,731,+,1.98,1
,,,,,,,gene-CD630_RS02265,1.98,
gene-CD630_RS02270,420193,421104,911,+,5.43,1
,,,,,,,gene-CD630_RS02270,5.43,
gene-CD630_RS02275,421155,423795,2640,+,41.29,1
,,,,,,,gene-CD630_RS02275,41.29,
gene-CD630_RS02280,422075,424605,2530,+,3.13,1
,,,,,,,gene-CD630_RS02280,3.13,
gene-CD630_RS02285 - gene-CD630_RS02300,422854,426222,3368,+,20.7,5
